Paymet_id,Paymet_type,amount,payment_date,cust_id,order_id
01HD791GWTHE0QKT1KKCTAZ15S,Credit Card,1833,2023-07-04 03:16:56,38-875-4902,01HD76C9Y0QWVEKZB8A23F9NC6
01HD791GWVHAZ81HCQZ7QZQG7N,PayPal,1631,2023-06-15 07:15:31,15-386-0656,01HD76C9FG266WZENRXMXHHPA0
01HD791GWW52MPC33HBTTXMA4W,Cash,1042,2023-06-28 02:05:14,03-618-3741,01HD76CA7D6NJJEVK1DYARHJ12
01HD791GWX552VB1MYHGDXX9J9,Cash,1952,2023-08-29 02:50:10,53-583-5404,01HD76CACNYN16FCNAEHBTWZRW
01HD791GWYCP17C7X0H425SAYR,PayPal,933,2023-01-22 05:20:22,47-839-4504,01HD76CA4127FYP8Y91R6VJFRV
01HD791GWZY85VXZ8QMSJ102XP,Credit Card,237,2023-09-30 10:59:37,03-060-3737,01HD76C983BZ1CRSMEFKXS21XG
01HD791GWZVZ0CGXY6QQPCS1VG,Credit Card,349,2023-10-13 00:23:53,04-012-5215,01HD76CA5DPGARCPFNGHZRMYD1
01HD791GX03CMV3JCXXMR0ZF6T,Credit Card,552,2022-10-24 11:24:32,61-220-0067,01HD76CA721DF89SZ6XYXE2KV5
01HD791GX1JP85AFXR9MZBQPMG,PayPal,1302,2023-08-26 07:22:08,58-854-6333,01HD76CAHJGBTCC3915756TQEY
01HD791GX22C3BM36SYXQCSTXE,Cash,660,2023-06-20 15:32:39,41-123-1640,01HD76CA1H4XRHFQCK8V5FGNCH
01HD791GX3RNQAVRH9KVDER17N,PayPal,237,2023-02-06 00:19:32,54-908-8929,01HD76C9XYYDJJ7B06WAQ2AEWH
01HD791GX3VHB1WSF6YX4CY3B6,PayPal,773,2023-07-19 15:58:39,95-238-9172,01HD76CA01M9TRGCTH4VAA5ZDD
01HD791GX4ZS4TE4KGD66407V5,Credit Card,550,2023-04-26 01:42:27,22-442-5435,01HD76C9SFMGTN0Q4977XB6QQ0
01HD791GX56R46GWJNVSY65CY5,Cash,615,2023-01-03 09:21:01,57-653-9210,01HD76CAE0W0VE9QFE3S4MWVR5
01HD791GX6VB2923XFX7WJV3N8,Credit Card,669,2023-08-11 12:12:40,00-482-5825,01HD76C9F7E60FXGJH7B4PXM9Z
01HD791GX72JM1FZN4DRV5P5XQ,Cash,1608,2023-06-25 03:59:22,88-388-2861,01HD76CAGMGBMN8FX8XQPWR1N5
01HD791GX8682FWQGDMZMDH9WR,PayPal,205,2023-01-26 12:12:54,88-005-7964,01HD76C92PH881R5SJZNQHHG22
01HD791GX8S8MZTZ3M8C2GYSYS,PayPal,1060,2022-11-21 05:16:04,83-989-1459,01HD76CAAHVVMF6K6RHY40XNJN
01HD791GX971GCGBPA3179BZTH,Credit Card,1246,2023-08-17 02:38:21,31-222-4893,01HD76CAJ2R9PWJ7H9M75FAG5Q
01HD791GXA7N5VMWKPNWR4XP2D,Cash,108,2023-09-02 20:06:28,37-884-0290,01HD76C9HDF8EC38B9JG5GR5DJ
01HD791HEPDDGHW23CRBDVW5MR,Credit Card,746,2022-12-31 23:20:57,23-369-0017,01HD76C95RG92KS6NQS8MGN9ZC
01HD791HEQ2P562M756FT73WKJ,PayPal,388,2023-05-11 13:21:31,19-470-1344,01HD76C9CJR590VVNHAMQ1PGVE
01HD791HER77H90DJFEM6QEKQ4,Cash,191,2023-04-13 14:01:52,27-672-8520,01HD76C98AZZZ6K1Q3CMK58DZA
01HD791HESJDC6R7G42HQYZV0P,Credit Card,1854,2023-06-01 11:14:16,42-821-5538,01HD76CA4E2QC29192SSPC5GBW
01HD791HETXGQ5HSA5CGBCPTH8,PayPal,268,2023-06-03 23:46:55,92-797-4626,01HD76C9513QHY28FPF71VB4PN
01HD791HETBQMV6TS8HKDEMM39,PayPal,1095,2023-06-19 09:27:46,28-405-6267,01HD76C9ESJ1VXPKM6JZVV578R
01HD791HEVNKXZECEYCJABWP9X,Cash,1273,2023-08-27 04:22:30,66-844-6237,01HD76C9D0RYF3ABSHPEZS9W74
01HD791HEWSDKPQRZ3QVM3J6BH,Cash,988,2022-12-20 22:34:15,79-367-6702,01HD76C94C08H9XHQ4S9A8B4J0
01HD791HEXWR6470T2KF0T6K75,PayPal,1162,2023-07-12 12:32:20,08-014-7618,01HD76C9P6Z9W557E13JX17TME
01HD791HEZA7CTSZSGP2R0GNDB,PayPal,249,2023-08-13 08:09:13,95-805-5320,01HD76C9Z9KTZ7DGFSMDP3EQS1
01HD791HF05SH7YMN2P19RPZKF,PayPal,686,2023-03-31 16:04:07,05-788-0970,01HD76C9HRB7EB53NGW7GPYKEW
01HD791HF17JS6DYD0PDGN2GWV,Cash,1730,2022-12-19 23:42:21,52-565-2310,01HD76C91FZ1R6NX88EYM3G0MM
01HD791HF2KXVX8CMDVXVMQC6E,Cash,629,2023-08-21 11:41:41,92-527-8566,01HD76C94K5WWXG0CWAWXD8187
01HD791HF3GPYFCVWJV7QGC9C3,Cash,658,2023-06-19 04:18:21,78-945-3619,01HD76CA87NQNAXAQ1FN3MC4D9
01HD791HF3QZCSBA48TT8G588E,Cash,1672,2023-06-08 07:45:09,46-267-1421,01HD76C9H3F18VMRG2R0XBQKQ6
01HD791HF4GK9B14A222WEJTBF,Cash,529,2022-11-21 23:21:45,62-543-4219,01HD76C9BVPKR0VDP491Y09SVD
01HD791HF5PRNYY799S4WTM5MG,Cash,204,2022-11-01 12:07:27,48-379-4259,01HD76C8YEWMM25FG2STF5WH1C
01HD791HF601KPVYAA8EX5KBB6,PayPal,658,2023-08-11 07:34:55,48-743-4456,01HD76CAGQ3WRHE8FC189C2Y7B
01HD791HF764B83410SYKCVXQW,PayPal,1864,2023-04-29 01:16:08,52-601-6198,01HD76CA9VMD3NBPN21WQHSPAA
01HD791HF8FSFR0MVR0XKFRWM3,PayPal,1221,2023-02-14 22:40:49,08-508-9737,01HD76C9T7PQ4R1QA0RVE6534M
01HD791HF9K2236HFWV556MA2K,PayPal,1410,2022-12-28 20:49:31,69-040-1134,01HD76C900ZJWPK6RBQMWVB781
01HD791HFBKX8HGKCMYMPQJ2BF,Cash,1020,2023-04-01 03:40:13,63-905-1258,01HD76C9TVEM9F3VY1F7K10582
01HD791HFB88XN4QM659KVX065,PayPal,238,2022-11-08 05:19:37,20-602-0615,01HD76C9CEPS0RPXY9CV3XGE7W
01HD791HFDR8Q279SNF4TAS8GT,PayPal,559,2023-08-20 21:56:02,26-919-7182,01HD76C94RYYWD1WH0HJPY1SG4
01HD791HFE1VZQ7JR4SJ45GBFV,Credit Card,339,2022-11-30 19:10:15,11-115-0123,01HD76C9V69M23Q1YX8N5X45P4
01HD791HFF3CQJDBSCC2Y0Q8VN,Credit Card,1105,2023-08-04 14:30:33,45-614-9429,01HD76C9WDKN9XXTG91Z5TNB6B
01HD791HFGKT6N35DDF64ZJB8P,Cash,672,2023-01-14 19:38:41,55-031-3725,01HD76C9S7NXQF527FKFFT024W
01HD791HFH6KW9FZN7STZT2B4J,PayPal,1721,2023-09-25 23:53:14,17-982-7659,01HD76CAH8EEQ5MFZMVP12F1SM
01HD791HFHNZHX1A7MFH0PE43Z,PayPal,121,2023-01-10 17:23:09,07-108-7569,01HD76C9CX918PSK5FQSQDH2JA
01HD791HFJTZ46YWFVNMXRYCXJ,PayPal,1469,2023-03-22 10:09:38,74-157-2463,01HD76CAD0DA26VWM4TT39PBZF
01HD791HFK3N3V00J51DNXJGDA,Credit Card,1548,2023-02-28 06:14:49,55-988-6838,01HD76CAGNP6NCRHJFSC4FPRZP
01HD791HFKNGY231VJXJHJPPSX,PayPal,492,2022-12-15 20:08:16,10-006-4655,01HD76C90ENX56YYGYWNJF9NWX
01HD791HFME1FF7SE4MWQXWGRE,PayPal,1246,2022-12-21 00:09:38,31-808-8524,01HD76C8XV98P7D3RBH2765MNX
01HD791HFNKHTFQXX0DJRZ5BGB,PayPal,392,2022-12-08 02:34:58,84-485-1706,01HD76C922WKH3FB58FHZSK3MJ
01HD791HFPXHNGK33AWJ4S7M7J,Cash,432,2023-09-02 20:34:47,79-958-4091,01HD76C9WXVHWW03V4CZZ6FXX6
01HD791HFPJG0XHCXP9BY876EK,PayPal,1760,2022-12-17 08:25:16,93-061-4828,01HD76CAA10A06DTNSZ48R87M7
01HD791HFQ79F56TZDZ6BY0AAZ,PayPal,1686,2022-11-03 02:01:23,79-639-3341,01HD76C9VYYN1GS7AADND0RY3F
01HD791HFRHRTV6H6F7D484DBC,Credit Card,1244,2022-12-18 19:25:21,20-438-8861,01HD76C9RFQSZFG2ACTVZA3FPR
01HD791HFS2GJSQPW5QXVJB73N,PayPal,701,2023-03-08 21:20:52,27-775-6993,01HD76C97YRGT9RBG351M4ZD2Z
01HD791HFVX70T8ZN85FZZHC79,PayPal,1429,2022-12-27 09:10:22,90-197-5865,01HD76C9GDTQ4NQMP5HA85KHKR
01HD791HFXPFJBV12SMWHKT4BE,Credit Card,1270,2023-02-28 18:57:11,31-796-4737,01HD76C9Q7JNNCEKZXPB938AD1
01HD791HFY5093W6RXXF07F8PK,Credit Card,1031,2023-07-22 21:28:00,38-684-6424,01HD76CA63EMKWD118MKBNN9GR
01HD791HFZEYTVRFCHZYK6RJK9,Credit Card,1101,2023-05-07 18:30:14,79-429-5193,01HD76C9PTHKN9WYVRBANG1HJT
01HD791HG00YZC87ANKCYGMQQF,Cash,1174,2023-04-08 03:04:39,90-424-7054,01HD76C9YGAP3EYGKHBM3T84F1
